180,neg,0.52035438161396,0.48992250992654,0.47964561838604
409,neg,0.65852542734627,0.38250517461319,0.34147457265373
611,neg,0.53457196469055,0.37767616582458,0.46542803530945
644,neutral,0.36662717406442,0.94423969450075,0.63337282593558
722,neg,0.63685567860561,0.17878482872922,0.36314432139439
1671,neutral,0.42777773957774,0.81586443303446,0.57222226042226
1725,neutral,0.58094399426529,0.78159324009495,0.41905600573471
2091,pos,0.43944968556918,0.43412252687418,0.56055031443082
2685,neutral,0.46296279452518,0.9822166989844,0.53703720547482
2987,pos,0.47410041211362,0.43734974371553,0.52589958788638
3399,pos,0.48487450609554,0.34904162488808,0.51512549390446
3591,neg,0.8196621346149,0.010545261103717,0.1803378653851
4163,neutral,0.60290434189821,0.59155147983247,0.39709565810179
4223,neutral,0.71501511719392,0.81402325886776,0.28498488280608
4691,neutral,0.53094476462062,0.50792144822318,0.46905523537938
4694,neg,0.81971301704945,0.48620780269836,0.18028698295055
4758,pos,0.44344834679769,0.44053539353186,0.55655165320231
4887,neg,0.51200043899634,0.21266080834766,0.48799956100366
5134,pos,0.45750438600217,0.27025197978952,0.54249561399783
5294,neutral,0.60899655483125,0.59387707969297,0.39100344516875
5373,pos,0.42244498585731,0.26605492405617,0.57755501414269
5491,neg,0.55043211700806,0.26887167504406,0.44956788299194
5711,neg,0.60804556883836,0.36588050371213,0.39195443116164
5713,neg,0.60623993751315,0.47133112133714,0.39376006248685
6272,neutral,0.60546935463034,0.55115357932969,0.39453064536966
6447,neutral,0.54777747499203,0.5610381290361,0.45222252500797
6555,neutral,0.56358661522301,0.83844545649808,0.43641338477699
7380,neg,0.63999640751368,0.20755403011972,0.36000359248632
7461,pos,0.36914901571081,0.32607168235219,0.63085098428919
7577,pos,0.49265036448418,0.37934706292423,0.50734963551582
7665,pos,0.32867283632918,0.39809625681385,0.67132716367082
8098,neg,0.64024226269025,0.37147290342035,0.35975773730975
8202,neg,0.64024226269025,0.37147290342035,0.35975773730975
8640,neg,0.54472475020736,0.33543274074413,0.45527524979264
8813,neutral,0.55227040646748,0.66125770947193,0.44772959353252
8980,neg,0.53632169185252,0.35024897769718,0.46367830814748
9485,neutral,0.75456241899986,0.54234229811061,0.24543758100014
9798,neutral,0.56727213932455,0.52941552790527,0.43272786067545
9989,neutral,0.54967664211831,0.77283363207299,0.45032335788169
10261,neg,0.72770234109214,0.28989795517078,0.27229765890786
10446,neutral,0.65602624450196,0.60312754623058,0.34397375549804
10856,neg,0.74372426072041,0.068577240598886,0.25627573927959
11149,neg,0.78973022607807,0.354018989048,0.21026977392193
11480,neutral,0.49112669815162,0.81826231166318,0.50887330184838
11526,neutral,0.52335258574263,0.72824443251428,0.47664741425737
11718,neg,0.61212431759564,0.42598430849709,0.38787568240436
11773,pos,0.49626540612266,0.17355248022841,0.50373459387734
11834,neutral,0.71261993693948,0.75368851227108,0.28738006306052
11881,pos,0.2959988049699,0.28695865204134,0.7040011950301
12310,pos,0.27104206562196,0.10092030870543,0.72895793437804
12357,pos,0.44985094697645,0.37000369060709,0.55014905302355
12834,neutral,0.50254424033716,0.86394486350511,0.49745575966284
12867,neutral,0.2794951162987,0.79733523153049,0.7205048837013
12989,neutral,0.53830568181183,0.64068090765773,0.46169431818817
13977,neutral,0.65150554939851,0.78386404168602,0.34849445060149
13997,neutral,0.48888565176686,0.89790621155344,0.51111434823314
14206,neutral,0.45571365765085,0.67011278026692,0.54428634234915
14237,pos,0.34599803455677,0.1979529019072,0.65400196544323
14371,pos,0.42951739760604,0.16352240273338,0.57048260239396
14571,neg,0.62947062188483,0.00050205956612108,0.37052937811517
14704,neutral,0.42504949381923,0.67850754050368,0.57495050618077
14849,neutral,0.62786306793484,0.79630525601042,0.37213693206516
14921,neg,0.59172046009671,0.34415458856276,0.40827953990329
15073,neg,0.56470770639987,0.47687599984087,0.43529229360013
15330,neutral,0.75685249335475,0.67360921418183,0.24314750664525
15560,neg,0.61154719062143,0.30045697638485,0.38845280937857
15698,neg,0.55124031716468,0.19668197903534,0.44875968283532
15793,neg,0.61018878374463,0.23695493638742,0.38981121625537
15801,neg,0.78336886918539,0.33455819258691,0.21663113081461
16633,neutral,0.57192844746686,0.92423297874416,0.42807155253314
16677,neutral,0.43446428610177,0.51578526324109,0.56553571389823
16908,neg,0.71157193051286,0.23298994526096,0.28842806948714
16927,pos,0.48660032422033,0.34905004980603,0.51339967577967
17369,pos,0.49762831653109,0.31583638675829,0.50237168346891
17727,pos,0.40742417817607,0.40717430536753,0.59257582182393
17895,pos,0.40742417817607,0.40717430536753,0.59257582182393
17964,neg,0.50104729387845,0.45592687026477,0.49895270612155
18020,neutral,0.47585207298775,0.59508906140405,0.52414792701225
18037,neutral,0.77485157315386,0.79884801146442,0.22514842684614
18059,neutral,0.56642837467579,0.87850130565472,0.43357162532421
18121,neutral,0.74029287689214,0.65562896774004,0.25970712310786
18301,neutral,0.6720060052549,0.71595201722066,0.3279939947451
18707,neg,0.64511772409898,0.33838708749343,0.35488227590102
18885,pos,0.29694029123991,0.35049392528936,0.70305970876009
19905,neg,0.7875791004014,0.19543780642281,0.2124208995986
19946,pos,0.26566194790712,0.35186180688998,0.73433805209288
20061,pos,0.46511830833261,0.49595984649351,0.53488169166739
20237,neg,0.50663599486,0.38588764740539,0.49336400514
20296,neutral,0.56234167504258,0.81720743578106,0.43765832495742
20625,neutral,0.46836596806433,0.8408130947688,0.53163403193567
20729,neg,0.59363669080924,0.077774633070143,0.40636330919076
20748,neutral,0.44372956825905,0.81586443303446,0.55627043174095
20905,neutral,0.69702678291181,0.73238494561012,0.30297321708819
20954,pos,0.48742297207013,0.18262159834435,0.51257702792987
20968,neutral,0.4489748824298,0.83055172295016,0.5510251175702
21128,pos,0.32867283632918,0.39809625681385,0.67132716367082
22097,neg,0.50253495449039,0.42437680794564,0.49746504550961
